"year","org","metric","value","domain"
2022,"QWE","Total beds per 1,000 60+ yrs (General & Acute - overnight)",1.63125050191985,"Capacity"
2022,"QWE","Mean proportion of beds that contain a patient with confirmed COVID",9.17311079791911,"Capacity"
2022,"QWE","Proportion of available beds that are occupied (General & Acute - day)",90.9746675018006,"Capacity"
2022,"QWE","Proportion of resident population in national deprivation quintile (Least deprived quintile) - IMD 2019",27.6448054055056,"Demand"
2022,"QWE","Proportion of resident population in national deprivation quintile (Most deprived) - IMD 2019",6.97053029668215,"Demand"
2022,"QWE","Children and Young People Mental Health spend - excluding learning disabilities and eating disorders per population",13.4962053184351,"Capacity"
2022,"QWE","Children and Young People Mental Health spend - eating disorders per population",1.06376181831272,"Capacity"
2022,"QWE","Improving Access to Psychological Therapies spend (£k) per population",16.1538470895189,"Capacity"
2022,"QWE","Early Intervention in Psychosis spend (£k) per population",3.7866087087791,"Capacity"
2022,"QWE","Adult community crisis care spend (£k) per population",10.7426948028049,"Capacity"
2022,"QWE","A and E and Ward Liaison mental health services spend (£k) per population",6.12215644919293,"Capacity"
2022,"QWE","Mental health spend as a proportion of overall allocation",12.9782,"Capacity"
2022,"QWE","Mental Health total spend per population",185.752915034054,"Capacity"
2022,"QWE","Workforce FTEs per 100,000 population (Total - Acute)",1386.1339522212,"Capacity"
2022,"QWE","Proportion of available beds that are occupied (General & Acute - overnight)",89.6268836309796,"Capacity"
2022,"QWE","Proportion of available beds that are occupied (Maternity - overnight)",55.9383904724842,"Capacity"
2022,"QWE","Proportion of available beds that are occupied (Mental Illness - overnight)",86.9809941179903,"Capacity"
2022,"QWE","Primary care workforce (FTEs) per 100,000 population (Admin/Non-Clinical)",93.3219168441646,"Capacity"
2022,"QWE","Primary care workforce (FTEs) per 100,000 population (Direct Patient Care)",14.9048079237648,"Capacity"
2022,"QWE","Primary care workforce (FTEs) per 100,000 population (GP)",56.261475271057,"Capacity"
2022,"QWE","Primary care workforce (FTEs) per 100,000 population (Nurses)",16.9148383241562,"Capacity"
2022,"QWE","Atrial fibrillation: QOF prevalence (all ages)",1.35236169158362,"Demand"
2022,"QWE","Asthma: QOF prevalence (all ages)",4.62220668990785,"Demand"
2022,"QWE","Cancer: QOF prevalence (all ages)",2.89596182106201,"Demand"
2022,"QWE","CHD: QOF prevalence (all ages)",1.90149902747978,"Demand"
2022,"QWE","CKD: QOF prevalence (18+ yrs)",3.03692067900726,"Demand"
2022,"QWE","COPD: QOF prevalence (all ages)",1.03657191636613,"Demand"
2022,"QWE","Dementia: QOF prevalence (all ages)",0.581392351035397,"Demand"
2022,"QWE","Diabetes mellitus: QOF prevalence (17+ yrs)",6.06407047440902,"Demand"
2022,"QWE","Epilepsy: QOF prevalence (18+ yrs)",0.596285778401363,"Demand"
2022,"QWE","Heart failure: QOF prevalence (all ages)",0.586147530887185,"Demand"
2022,"QWE","Hypertension: QOF prevalence (all ages)",10.9252262291137,"Demand"
2022,"QWE","Obesity: QOF prevalence (18+ yrs)",7.97597650130735,"Demand"
2022,"QWE","Osteoporosis: QOF prevalence (50+ yrs)",0.743402071362835,"Demand"
2022,"QWE","Peripheral arterial disease: QOF prevalence (all ages)",0.300951322426975,"Demand"
2022,"QWE","Palliative care: QOF prevalence (all ages)",0.332518841684021,"Demand"
2022,"QWE","Rheumatoid arthritis: QOF prevalence (16+ yrs)",0.608776286401857,"Demand"
2022,"QWE","Stroke and transient ischaemic attack: QOF prevalence (all ages)",1.16713884265797,"Demand"
2022,"QWE","% active smokers (GPPS)",12.8007617822913,"Demand"
2022,"QWE","FTE days sick per 10,000 population (acute)",642.10301400855,"Capacity"
2022,"QWE","FTE days available per 100 population (acute)",130.533930068087,"Capacity"
2022,"QWE","FTE days sick per 10,000 population (mental health)",163.2037424433,"Capacity"
2022,"QWE","FTE days available per 100 population (mental health)",38.2171908439393,"Capacity"
2022,"QWE","Proportion of population in age band (0-29)",35.8035928566438,"Demand"
2022,"QWE","Proportion of population in age band (30-59)",46.9498938252577,"Demand"
2022,"QWE","Proportion of population in age band (60+)",17.2465133180985,"Demand"
2022,"QRV","A and E Full Time Equivalent (FTE) for Care Providers (per 100,000 population)",11.304151227402,"Capacity"
2022,"QRV","A and E Full Time Equivalent (FTE) for Consultants (per 100,000 population)",3.51998636952485,"Capacity"
2022,"QRV","A and E Full Time Equivalent (FTE) for Doctors (excluding Consultants) (per 100,000 population)",11.8429917549672,"Capacity"
2022,"QRV","A and E Full Time Equivalent (FTE) for Nurses (per 100,000 population)",26.3987190539142,"Capacity"
2022,"QRV","Total beds per 1,000 60+ yrs (General & Acute - overnight)",1.51882186440258,"Capacity"
2022,"QRV","Mean proportion of beds that contain a patient with confirmed COVID",6.70278349929635,"Capacity"
2022,"QRV","Proportion of available beds that are occupied (General & Acute - day)",89.3560083810219,"Capacity"
2022,"QRV","Proportion of resident population in national deprivation quintile (Least deprived quintile) - IMD 2019",7.91116648594692,"Demand"
2022,"QRV","Proportion of resident population in national deprivation quintile (Most deprived) - IMD 2019",12.0514823902112,"Demand"
2022,"QRV","Children and Young People Mental Health spend - excluding learning disabilities and eating disorders per population",14.8855586214327,"Capacity"
2022,"QRV","Children and Young People Mental Health spend - eating disorders per population",0.56620636028438,"Capacity"
2022,"QRV","Improving Access to Psychological Therapies spend (£k) per population",16.0021755522325,"Capacity"
2022,"QRV","Early Intervention in Psychosis spend (£k) per population",2.95191203522105,"Capacity"
2022,"QRV","Adult community crisis care spend (£k) per population",10.1421068512676,"Capacity"
2022,"QRV","A and E and Ward Liaison mental health services spend (£k) per population",4.25880497150147,"Capacity"
2022,"QRV","Mental health spend as a proportion of overall allocation",14.1834,"Capacity"
2022,"QRV","Mental Health total spend per population",194.536681754186,"Capacity"
2022,"QRV","Workforce FTEs per 100,000 population (Total - Acute)",1155.36399759317,"Capacity"
2022,"QRV","Proportion of available beds that are occupied (General & Acute - overnight)",90.1201868126897,"Capacity"
2022,"QRV","Proportion of available beds that are occupied (Maternity - overnight)",51.6181383642019,"Capacity"
2022,"QRV","Proportion of available beds that are occupied (Mental Illness - overnight)",87.7453114357681,"Capacity"
2022,"QRV","Primary care workforce (FTEs) per 100,000 population (Admin/Non-Clinical)",83.8930995715037,"Capacity"
2022,"QRV","Primary care workforce (FTEs) per 100,000 population (Direct Patient Care)",16.0960474024073,"Capacity"
2022,"QRV","Primary care workforce (FTEs) per 100,000 population (GP)",46.7143916966149,"Capacity"
2022,"QRV","Primary care workforce (FTEs) per 100,000 population (Nurses)",13.9314911484014,"Capacity"
2022,"QRV","Atrial fibrillation: QOF prevalence (all ages)",1.08998268294688,"Demand"
2022,"QRV","Asthma: QOF prevalence (all ages)",4.21989798925263,"Demand"
2022,"QRV","Cancer: QOF prevalence (all ages)",2.09029218071705,"Demand"
2022,"QRV","CHD: QOF prevalence (all ages)",1.99564303367103,"Demand"
2022,"QRV","CKD: QOF prevalence (18+ yrs)",2.19773014779237,"Demand"
2022,"QRV","COPD: QOF prevalence (all ages)",0.862958833973327,"Demand"
2022,"QRV","Dementia: QOF prevalence (all ages)",0.458564883190177,"Demand"
2022,"QRV","Diabetes mellitus: QOF prevalence (17+ yrs)",7.1899089710176,"Demand"
2022,"QRV","Epilepsy: QOF prevalence (18+ yrs)",0.498255014690102,"Demand"
2022,"QRV","Heart failure: QOF prevalence (all ages)",0.582046376670432,"Demand"
2022,"QRV","Hypertension: QOF prevalence (all ages)",10.8720179078162,"Demand"
2022,"QRV","Obesity: QOF prevalence (18+ yrs)",8.3841144628085,"Demand"
2022,"QRV","Osteoporosis: QOF prevalence (50+ yrs)",0.634041804811005,"Demand"
2022,"QRV","Peripheral arterial disease: QOF prevalence (all ages)",0.370162156363073,"Demand"
2022,"QRV","Palliative care: QOF prevalence (all ages)",0.325801985655819,"Demand"
2022,"QRV","Rheumatoid arthritis: QOF prevalence (16+ yrs)",0.520240067021918,"Demand"
2022,"QRV","Stroke and transient ischaemic attack: QOF prevalence (all ages)",1.0891004202041,"Demand"
2022,"QRV","% active smokers (GPPS)",14.7775134054895,"Demand"
2022,"QRV","FTE days sick per 10,000 population (acute)",512.535971858578,"Capacity"
2022,"QRV","FTE days available per 100 population (acute)",110.113427932298,"Capacity"
2022,"QRV","FTE days sick per 10,000 population (mental health)",104.306852364946,"Capacity"
2022,"QRV","FTE days available per 100 population (mental health)",21.9569204517412,"Capacity"
2022,"QRV","Proportion of population in age band (0-29)",37.3612245974999,"Demand"
2022,"QRV","Proportion of population in age band (30-59)",47.2920530006206,"Demand"
2022,"QRV","Proportion of population in age band (60+)",15.3467224018795,"Demand"
2022,"QKS","A and E Full Time Equivalent (FTE) for Care Providers (per 100,000 population)",23.2646669776093,"Capacity"
2022,"QKS","A and E Full Time Equivalent (FTE) for Consultants (per 100,000 population)",2.74691632658598,"Capacity"
2022,"QKS","A and E Full Time Equivalent (FTE) for Doctors (excluding Consultants) (per 100,000 population)",11.309392413068,"Capacity"
2022,"QKS","A and E Full Time Equivalent (FTE) for Nurses (per 100,000 population)",37.0682392484682,"Capacity"
2022,"QKS","Total beds per 1,000 60+ yrs (General & Acute - overnight)",1.18492820537301,"Capacity"
2022,"QKS","Mean proportion of beds that contain a patient with confirmed COVID",5.72253274188405,"Capacity"
2022,"QKS","Proportion of available beds that are occupied (General & Acute - day)",81.7515938194974,"Capacity"
2022,"QKS","Proportion of resident population in national deprivation quintile (Least deprived quintile) - IMD 2019",17.435502611593,"Demand"
2022,"QKS","Proportion of resident population in national deprivation quintile (Most deprived) - IMD 2019",16.0164763799397,"Demand"
2022,"QKS","Children and Young People Mental Health spend - excluding learning disabilities and eating disorders per population",11.9755251585374,"Capacity"
2022,"QKS","Children and Young People Mental Health spend - eating disorders per population",1.1181504990064,"Capacity"
2022,"QKS","Improving Access to Psychological Therapies spend (£k) per population",7.1044990689664,"Capacity"
2022,"QKS","Early Intervention in Psychosis spend (£k) per population",3.54957148720689,"Capacity"
2022,"QKS","Adult community crisis care spend (£k) per population",8.7146779758082,"Capacity"
2022,"QKS","A and E and Ward Liaison mental health services spend (£k) per population",4.50176055843016,"Capacity"
2022,"QKS","Mental health spend as a proportion of overall allocation",11.4632,"Capacity"
2022,"QKS","Mental Health total spend per population",179.613173115716,"Capacity"
2022,"QKS","Workforce FTEs per 100,000 population (Total - Acute)",1301.00976672471,"Capacity"
2022,"QKS","Proportion of available beds that are occupied (General & Acute - overnight)",90.4102696269801,"Capacity"
2022,"QKS","Proportion of available beds that are occupied (Maternity - overnight)",69.5864262403825,"Capacity"
2022,"QKS","Proportion of available beds that are occupied (Mental Illness - overnight)",89.3226723693109,"Capacity"
2022,"QKS","Primary care workforce (FTEs) per 100,000 population (Admin/Non-Clinical)",119.593422963379,"Capacity"
2022,"QKS","Primary care workforce (FTEs) per 100,000 population (Direct Patient Care)",28.256530828266,"Capacity"
2022,"QKS","Primary care workforce (FTEs) per 100,000 population (GP)",46.1969025536552,"Capacity"
2022,"QKS","Primary care workforce (FTEs) per 100,000 population (Nurses)",26.3273142394253,"Capacity"
2022,"QKS","Atrial fibrillation: QOF prevalence (all ages)",2.38747480985749,"Demand"
2022,"QKS","Asthma: QOF prevalence (all ages)",5.75549807707492,"Demand"
2022,"QKS","Cancer: QOF prevalence (all ages)",4.07638994013711,"Demand"
2022,"QKS","CHD: QOF prevalence (all ages)",2.79730654699788,"Demand"
2022,"QKS","CKD: QOF prevalence (18+ yrs)",4.6880375933214,"Demand"
2022,"QKS","COPD: QOF prevalence (all ages)",1.97653664269905,"Demand"
2022,"QKS","Dementia: QOF prevalence (all ages)",0.745784124439178,"Demand"
2022,"QKS","Diabetes mellitus: QOF prevalence (17+ yrs)",7.57520126410801,"Demand"
2022,"QKS","Epilepsy: QOF prevalence (18+ yrs)",0.851196087183967,"Demand"
2022,"QKS","Heart failure: QOF prevalence (all ages)",0.899175558759732,"Demand"
2022,"QKS","Hypertension: QOF prevalence (all ages)",15.4531560161881,"Demand"
2022,"QKS","Obesity: QOF prevalence (18+ yrs)",11.3869699849458,"Demand"
2022,"QKS","Osteoporosis: QOF prevalence (50+ yrs)",1.08894775558857,"Demand"
2022,"QKS","Peripheral arterial disease: QOF prevalence (all ages)",0.518714509371211,"Demand"
2022,"QKS","Palliative care: QOF prevalence (all ages)",0.396353407829602,"Demand"
2022,"QKS","Rheumatoid arthritis: QOF prevalence (16+ yrs)",0.880960574410104,"Demand"
2022,"QKS","Stroke and transient ischaemic attack: QOF prevalence (all ages)",1.83586915358607,"Demand"
2022,"QKS","% active smokers (GPPS)",13.2443984134744,"Demand"
2022,"QKS","FTE days sick per 10,000 population (acute)",615.435556243946,"Capacity"
2022,"QKS","FTE days available per 100 population (acute)",122.354984622737,"Capacity"
2022,"QKS","FTE days sick per 10,000 population (mental health)",156.532334904474,"Capacity"
2022,"QKS","FTE days available per 100 population (mental health)",31.2175884587439,"Capacity"
2022,"QKS","Proportion of population in age band (0-29)",34.9094688602685,"Demand"
2022,"QKS","Proportion of population in age band (30-59)",39.8595932004344,"Demand"
2022,"QKS","Proportion of population in age band (60+)",25.2309379392971,"Demand"
2022,"QNQ","A and E Full Time Equivalent (FTE) for Care Providers (per 100,000 population)",11.9074441861897,"Capacity"
2022,"QNQ","A and E Full Time Equivalent (FTE) for Consultants (per 100,000 population)",3.510642280493,"Capacity"
2022,"QNQ","A and E Full Time Equivalent (FTE) for Doctors (excluding Consultants) (per 100,000 population)",10.8457137378514,"Capacity"
2022,"QNQ","A and E Full Time Equivalent (FTE) for Nurses (per 100,000 population)",26.6532474697639,"Capacity"
2022,"QNQ","Total beds per 1,000 60+ yrs (General & Acute - overnight)",1.37280027324441,"Capacity"
2022,"QNQ","Mean proportion of beds that contain a patient with confirmed COVID",7.25722143392095,"Capacity"
2022,"QNQ","Proportion of available beds that are occupied (General & Acute - day)",84.8450725532592,"Capacity"
2022,"QNQ","Proportion of resident population in national deprivation quintile (Least deprived quintile) - IMD 2019",45.6616809056147,"Demand"
2022,"QNQ","Proportion of resident population in national deprivation quintile (Most deprived) - IMD 2019",2.390815747319,"Demand"
2022,"QNQ","Children and Young People Mental Health spend - excluding learning disabilities and eating disorders per population",19.6344441320404,"Capacity"
2022,"QNQ","Children and Young People Mental Health spend - eating disorders per population",1.60382845065009,"Capacity"
2022,"QNQ","Improving Access to Psychological Therapies spend (£k) per population",15.3480057522871,"Capacity"
2022,"QNQ","Early Intervention in Psychosis spend (£k) per population",1.83597569960414,"Capacity"
2022,"QNQ","Adult community crisis care spend (£k) per population",6.73043169792475,"Capacity"
2022,"QNQ","A and E and Ward Liaison mental health services spend (£k) per population",2.8840216453152,"Capacity"
2022,"QNQ","Mental health spend as a proportion of overall allocation",13.6855,"Capacity"
2022,"QNQ","Mental Health total spend per population",192.489848585369,"Capacity"
2022,"QNQ","Workforce FTEs per 100,000 population (Total - Acute)",1138.21415061837,"Capacity"
2022,"QNQ","Proportion of available beds that are occupied (General & Acute - overnight)",95.1553795725716,"Capacity"
2022,"QNQ","Proportion of available beds that are occupied (Maternity - overnight)",65.7192797453502,"Capacity"
2022,"QNQ","Proportion of available beds that are occupied (Mental Illness - overnight)",89.4382459617814,"Capacity"
2022,"QNQ","Primary care workforce (FTEs) per 100,000 population (Admin/Non-Clinical)",103.85105865071,"Capacity"
2022,"QNQ","Primary care workforce (FTEs) per 100,000 population (Direct Patient Care)",17.697607401175,"Capacity"
2022,"QNQ","Primary care workforce (FTEs) per 100,000 population (GP)",53.3757400928452,"Capacity"
2022,"QNQ","Primary care workforce (FTEs) per 100,000 population (Nurses)",21.0209135580632,"Capacity"
2022,"QNQ","Atrial fibrillation: QOF prevalence (all ages)",1.95159549495917,"Demand"
2022,"QNQ","Asthma: QOF prevalence (all ages)",5.52615275902291,"Demand"
2022,"QNQ","Cancer: QOF prevalence (all ages)",3.27823031464622,"Demand"
2022,"QNQ","CHD: QOF prevalence (all ages)",2.62991680097574,"Demand"
2022,"QNQ","CKD: QOF prevalence (18+ yrs)",3.694921126961,"Demand"
2022,"QNQ","COPD: QOF prevalence (all ages)",1.22426952805487,"Demand"
2022,"QNQ","Dementia: QOF prevalence (all ages)",0.700464152788063,"Demand"
2022,"QNQ","Diabetes mellitus: QOF prevalence (17+ yrs)",7.40646536953128,"Demand"
2022,"QNQ","Epilepsy: QOF prevalence (18+ yrs)",0.699323415037078,"Demand"
2022,"QNQ","Heart failure: QOF prevalence (all ages)",0.910155701722544,"Demand"
2022,"QNQ","Hypertension: QOF prevalence (all ages)",13.7958405327835,"Demand"
2022,"QNQ","Obesity: QOF prevalence (18+ yrs)",10.4938729925969,"Demand"
2022,"QNQ","Osteoporosis: QOF prevalence (50+ yrs)",0.943212825194926,"Demand"
2022,"QNQ","Peripheral arterial disease: QOF prevalence (all ages)",0.414301133036159,"Demand"
2022,"QNQ","Palliative care: QOF prevalence (all ages)",0.440073954688234,"Demand"
2022,"QNQ","Rheumatoid arthritis: QOF prevalence (16+ yrs)",0.636246565033124,"Demand"
2022,"QNQ","Stroke and transient ischaemic attack: QOF prevalence (all ages)",1.4922826734039,"Demand"
2022,"QNQ","% active smokers (GPPS)",12.5626278767464,"Demand"
2022,"QNQ","FTE days sick per 10,000 population (acute)",471.346190414804,"Capacity"
2022,"QNQ","FTE days available per 100 population (acute)",107.515654957053,"Capacity"
2022,"QNQ","FTE days sick per 10,000 population (mental health)",118.427468576932,"Capacity"
2022,"QNQ","FTE days available per 100 population (mental health)",25.2385540990946,"Capacity"
2022,"QNQ","Proportion of population in age band (0-29)",35.6717101964419,"Demand"
2022,"QNQ","Proportion of population in age band (30-59)",43.0966782389702,"Demand"
2022,"QNQ","Proportion of population in age band (60+)",21.231611564588,"Demand"
2022,"QU9","A and E Full Time Equivalent (FTE) for Care Providers (per 100,000 population)",11.6439830036781,"Capacity"
2022,"QU9","A and E Full Time Equivalent (FTE) for Consultants (per 100,000 population)",2.69241375553874,"Capacity"
2022,"QU9","A and E Full Time Equivalent (FTE) for Doctors (excluding Consultants) (per 100,000 population)",7.27774097188084,"Capacity"
2022,"QU9","A and E Full Time Equivalent (FTE) for Nurses (per 100,000 population)",18.2187748177023,"Capacity"
2022,"QU9","Total beds per 1,000 60+ yrs (General & Acute - overnight)",1.09230718321632,"Capacity"
2022,"QU9","Mean proportion of beds that contain a patient with confirmed COVID",5.83962505424459,"Capacity"
2022,"QU9","Proportion of available beds that are occupied (General & Acute - day)",86.8640045368633,"Capacity"
2022,"QU9","Proportion of resident population in national deprivation quintile (Least deprived quintile) - IMD 2019",47.4361153869491,"Demand"
2022,"QU9","Proportion of resident population in national deprivation quintile (Most deprived) - IMD 2019",2.65434354427836,"Demand"
2022,"QU9","Children and Young People Mental Health spend - excluding learning disabilities and eating disorders per population",9.50475871398588,"Capacity"
2022,"QU9","Children and Young People Mental Health spend - eating disorders per population",2.41048625507106,"Capacity"
2022,"QU9","Improving Access to Psychological Therapies spend (£k) per population",12.6800074377501,"Capacity"
2022,"QU9","Early Intervention in Psychosis spend (£k) per population",1.63343844551535,"Capacity"
2022,"QU9","Adult community crisis care spend (£k) per population",5.86573837266071,"Capacity"
2022,"QU9","A and E and Ward Liaison mental health services spend (£k) per population",1.7777912006502,"Capacity"
2022,"QU9","Mental health spend as a proportion of overall allocation",12.2426,"Capacity"
2022,"QU9","Mental Health total spend per population",161.419141149736,"Capacity"
2022,"QU9","Workforce FTEs per 100,000 population (Total - Acute)",1183.79282701468,"Capacity"
2022,"QU9","Proportion of available beds that are occupied (General & Acute - overnight)",95.069985291196,"Capacity"
2022,"QU9","Proportion of available beds that are occupied (Maternity - overnight)",73.2015158146873,"Capacity"
2022,"QU9","Proportion of available beds that are occupied (Mental Illness - overnight)",86.2998445663292,"Capacity"
2022,"QU9","Primary care workforce (FTEs) per 100,000 population (Admin/Non-Clinical)",107.440883699905,"Capacity"
2022,"QU9","Primary care workforce (FTEs) per 100,000 population (Direct Patient Care)",28.2760184821956,"Capacity"
2022,"QU9","Primary care workforce (FTEs) per 100,000 population (GP)",56.8259556527432,"Capacity"
2022,"QU9","Primary care workforce (FTEs) per 100,000 population (Nurses)",21.9843263510826,"Capacity"
2022,"QU9","Atrial fibrillation: QOF prevalence (all ages)",2.13741860873609,"Demand"
2022,"QU9","Asthma: QOF prevalence (all ages)",5.88728027023981,"Demand"
2022,"QU9","Cancer: QOF prevalence (all ages)",3.76351782865927,"Demand"
2022,"QU9","CHD: QOF prevalence (all ages)",2.44785527102669,"Demand"
2022,"QU9","CKD: QOF prevalence (18+ yrs)",3.47376252912935,"Demand"
2022,"QU9","COPD: QOF prevalence (all ages)",1.24788938606137,"Demand"
2022,"QU9","Dementia: QOF prevalence (all ages)",0.697429086925311,"Demand"
2022,"QU9","Diabetes mellitus: QOF prevalence (17+ yrs)",6.02900773916925,"Demand"
2022,"QU9","Epilepsy: QOF prevalence (18+ yrs)",0.718949327057815,"Demand"
2022,"QU9","Heart failure: QOF prevalence (all ages)",0.874857727106121,"Demand"
2022,"QU9","Hypertension: QOF prevalence (all ages)",13.4367546854868,"Demand"
2022,"QU9","Obesity: QOF prevalence (18+ yrs)",9.18834723969912,"Demand"
2022,"QU9","Osteoporosis: QOF prevalence (50+ yrs)",1.30284897490155,"Demand"
2022,"QU9","Peripheral arterial disease: QOF prevalence (all ages)",0.419533700273022,"Demand"
2022,"QU9","Palliative care: QOF prevalence (all ages)",0.366330491429105,"Demand"
2022,"QU9","Rheumatoid arthritis: QOF prevalence (16+ yrs)",0.692917756125905,"Demand"
2022,"QU9","Stroke and transient ischaemic attack: QOF prevalence (all ages)",1.67315969186813,"Demand"
2022,"QU9","% active smokers (GPPS)",11.2275304754944,"Demand"
2022,"QU9","FTE days sick per 10,000 population (acute)",517.935636041246,"Capacity"
2022,"QU9","FTE days available per 100 population (acute)",112.004501179347,"Capacity"
2022,"QU9","FTE days sick per 10,000 population (mental health)",126.700051887975,"Capacity"
2022,"QU9","FTE days available per 100 population (mental health)",24.4357254526471,"Capacity"
2022,"QU9","Proportion of population in age band (0-29)",35.6257275590772,"Demand"
2022,"QU9","Proportion of population in age band (30-59)",41.7256138055499,"Demand"
2022,"QU9","Proportion of population in age band (60+)",22.6486586353728,"Demand"
2022,"QRL","A and E Full Time Equivalent (FTE) for Care Providers (per 100,000 population)",19.3939587939944,"Capacity"
2022,"QRL","A and E Full Time Equivalent (FTE) for Consultants (per 100,000 population)",4.08486510825646,"Capacity"
2022,"QRL","A and E Full Time Equivalent (FTE) for Doctors (excluding Consultants) (per 100,000 population)",11.4938288921741,"Capacity"
2022,"QRL","A and E Full Time Equivalent (FTE) for Nurses (per 100,000 population)",32.2942908458243,"Capacity"
2022,"QRL","Total beds per 1,000 60+ yrs (General & Acute - overnight)",1.38654631511026,"Capacity"
2022,"QRL","Mean proportion of beds that contain a patient with confirmed COVID",8.05026053174455,"Capacity"
2022,"QRL","Proportion of available beds that are occupied (General & Acute - day)",87.6149046616952,"Capacity"
2022,"QRL","Proportion of resident population in national deprivation quintile (Least deprived quintile) - IMD 2019",29.5509103218872,"Demand"
2022,"QRL","Proportion of resident population in national deprivation quintile (Most deprived) - IMD 2019",10.9420767924414,"Demand"
2022,"QRL","Children and Young People Mental Health spend - excluding learning disabilities and eating disorders per population",17.3408329847224,"Capacity"
2022,"QRL","Children and Young People Mental Health spend - eating disorders per population",1.32823163348211,"Capacity"
2022,"QRL","Improving Access to Psychological Therapies spend (£k) per population",12.8622872644581,"Capacity"
2022,"QRL","Early Intervention in Psychosis spend (£k) per population",3.37009249235185,"Capacity"
2022,"QRL","Adult community crisis care spend (£k) per population",8.49118540133568,"Capacity"
2022,"QRL","A and E and Ward Liaison mental health services spend (£k) per population",2.26711370780421,"Capacity"
2022,"QRL","Mental health spend as a proportion of overall allocation",14.096,"Capacity"
2022,"QRL","Mental Health total spend per population",218.672029497731,"Capacity"
2022,"QRL","Workforce FTEs per 100,000 population (Total - Acute)",1506.89844917289,"Capacity"
2022,"QRL","Proportion of available beds that are occupied (General & Acute - overnight)",89.8950624595017,"Capacity"
2022,"QRL","Proportion of available beds that are occupied (Maternity - overnight)",52.1034036881349,"Capacity"
2022,"QRL","Proportion of available beds that are occupied (Mental Illness - overnight)",78.6141484410711,"Capacity"
2022,"QRL","Primary care workforce (FTEs) per 100,000 population (Admin/Non-Clinical)",122.023901792342,"Capacity"
2022,"QRL","Primary care workforce (FTEs) per 100,000 population (Direct Patient Care)",24.3136246884921,"Capacity"
2022,"QRL","Primary care workforce (FTEs) per 100,000 population (GP)",54.4429957787929,"Capacity"
2022,"QRL","Primary care workforce (FTEs) per 100,000 population (Nurses)",30.3786459045193,"Capacity"
2022,"QRL","Atrial fibrillation: QOF prevalence (all ages)",2.54077476821666,"Demand"
2022,"QRL","Asthma: QOF prevalence (all ages)",6.67923162580652,"Demand"
2022,"QRL","Cancer: QOF prevalence (all ages)",4.23055756191057,"Demand"
2022,"QRL","CHD: QOF prevalence (all ages)",3.06907964677398,"Demand"
2022,"QRL","CKD: QOF prevalence (18+ yrs)",3.77177516403724,"Demand"
2022,"QRL","COPD: QOF prevalence (all ages)",1.95795080308828,"Demand"
2022,"QRL","Dementia: QOF prevalence (all ages)",0.848263446110792,"Demand"
2022,"QRL","Diabetes mellitus: QOF prevalence (17+ yrs)",7.1257483150159,"Demand"
2022,"QRL","Epilepsy: QOF prevalence (18+ yrs)",0.828900066403596,"Demand"
2022,"QRL","Heart failure: QOF prevalence (all ages)",1.22583000032433,"Demand"
2022,"QRL","Hypertension: QOF prevalence (all ages)",15.3369037586251,"Demand"
2022,"QRL","Obesity: QOF prevalence (18+ yrs)",11.4107329583184,"Demand"
2022,"QRL","Osteoporosis: QOF prevalence (50+ yrs)",1.77926279853039,"Demand"
2022,"QRL","Peripheral arterial disease: QOF prevalence (all ages)",0.652633107140044,"Demand"
2022,"QRL","Palliative care: QOF prevalence (all ages)",0.402329236593787,"Demand"
2022,"QRL","Rheumatoid arthritis: QOF prevalence (16+ yrs)",0.814295212065597,"Demand"
2022,"QRL","Stroke and transient ischaemic attack: QOF prevalence (all ages)",2.10791690240981,"Demand"
2022,"QRL","% active smokers (GPPS)",12.3723449798256,"Demand"
2022,"QRL","FTE days sick per 10,000 population (acute)",763.28944356191,"Capacity"
2022,"QRL","FTE days available per 100 population (acute)",141.961415789721,"Capacity"
2022,"QRL","FTE days sick per 10,000 population (mental health)",126.789417145009,"Capacity"
2022,"QRL","FTE days available per 100 population (mental health)",22.4412683123147,"Capacity"
2022,"QRL","Proportion of population in age band (0-29)",33.7645876711888,"Demand"
2022,"QRL","Proportion of population in age band (30-59)",39.5553127797115,"Demand"
2022,"QRL","Proportion of population in age band (60+)",26.6800995490998,"Demand"
2022,"QXU","A and E Full Time Equivalent (FTE) for Care Providers (per 100,000 population)",14.5343890079161,"Capacity"
2022,"QXU","A and E Full Time Equivalent (FTE) for Consultants (per 100,000 population)",3.07852360078068,"Capacity"
2022,"QXU","A and E Full Time Equivalent (FTE) for Doctors (excluding Consultants) (per 100,000 population)",10.3478286460233,"Capacity"
2022,"QXU","A and E Full Time Equivalent (FTE) for Nurses (per 100,000 population)",25.9120789500953,"Capacity"
2022,"QXU","Total beds per 1,000 60+ yrs (General & Acute - overnight)",1.27969583181483,"Capacity"
2022,"QXU","Mean proportion of beds that contain a patient with confirmed COVID",6.87615221480969,"Capacity"
2022,"QXU","Proportion of available beds that are occupied (General & Acute - day)",89.2953690641848,"Capacity"
2022,"QXU","Proportion of resident population in national deprivation quintile (Least deprived quintile) - IMD 2019",50.8626205938879,"Demand"
2022,"QXU","Proportion of resident population in national deprivation quintile (Most deprived) - IMD 2019",0.561070252846712,"Demand"
2022,"QXU","Children and Young People Mental Health spend - excluding learning disabilities and eating disorders per population",16.2147178073576,"Capacity"
